table.gene_name,table.logFC,table.logCPM,table.F,table.PValue,table.FDR,adjust.method,comparison,test
R02D5.8,-2.9699454686723374,5.0060126873433495,9.348317733923597,0.009672603850811116,0.03808952384918322,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T23H2.3,-1.6170508311302336,7.075347463933337,9.3414083562152,0.009693182869263857,0.03811977667943531,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R12C12.7,-2.272483028032119,6.658700055832161,9.33049475254043,0.009725792924738321,0.03814983561269239,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F58H1.3,-2.144481069123096,5.56055864609412,9.325584151803726,0.00974050788273215,0.03814983561269239,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nhr-66,-1.6922723025860278,7.28198405398491,9.317561981993444,0.009764603122558248,0.03819837854235039,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mtrr-1,-1.9398588139153445,7.563788519507633,9.314791027217668,0.009772942160446151,0.038208107404522705,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0524.6,-3.002044223098244,4.233623830568055,9.306375497784867,0.009798319525756598,0.03825274002945043,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dph-2,-2.438524804262873,5.6206585123178066,9.30050831674981,0.009816058005944001,0.03828497175675531,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
atg-16.2,-1.5525152456768443,6.481453040828088,9.295517769659403,0.009831175793521371,0.03830555193688091,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hsp-4,-1.760228937246473,9.306719375529177,9.29489356010948,0.00983306862401783,0.03830555193688091,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zipt-7.1,-2.2646429668545025,6.869909183600428,9.285208150655802,0.009862493188157951,0.03837438499730826,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-15,-2.1979842656398554,5.066152464490125,9.264425113261378,0.009925982205129464,0.038552491265490936,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gcn-1,-1.9964475519033342,6.01677488286072,9.262460851416346,0.009932007501048392,0.038552958962155146,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
egg-4,-2.551227776741583,5.80709364353552,9.245390887052706,0.009984550103826107,0.038687909571442525,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-31,-2.5892551856760746,5.53726601562871,9.240935664726882,0.009998317250194755,0.038718275994378146,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dyrb-1,-1.9519214427822629,5.688277594431153,9.217551558014629,0.010070943264642156,0.03890721217446665,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sec-61,-2.5801251977153954,10.052554452929861,9.209120976489025,0.010097278588247972,0.03896284391410816,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F54E12.2,-2.413976068723372,6.735108586247775,9.20200020082776,0.01011958535323897,0.03898028971283876,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F07F6.4,-1.8163098376148727,6.031931410581164,9.200057545697275,0.010125681015925033,0.03898028971283876,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T02G6.5,-1.8594222072776274,6.165925276144512,9.196945878829125,0.010135453787001121,0.038994919136906496,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ekl-7,-2.3970105483341255,4.787903099021149,9.18062923927868,0.010186880861983648,0.039169696789099664,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ubl-1,-2.4076435441262665,6.269452136650311,9.175552296552707,0.010202944902128428,0.0392083739058249,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pha-1,-3.038243134446852,2.597545585905366,9.169092578169417,0.010223427216711989,0.03924089141558647,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C04H5.1,-3.9177520343956216,2.0205048447719394,9.164504883826673,0.010238003080897626,0.03927374977390165,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cdk-2,-2.14576201741677,4.782241247260951,9.159981697309615,0.010252397883031561,0.039305875383624816,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gop-3,-1.7107085568996112,6.672737284453663,9.154565812891766,0.010269664917836928,0.03932588988185179,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
egg-2,-2.4111864488443104,6.502199722740959,9.151680828838666,0.010278876819880897,0.039338093058031876,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tat-1,-1.5472452528860567,7.295939716586576,9.145782933095866,0.010297739308237094,0.039369422194956635,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y52E8A.2,-1.9915888199911052,6.1870200202194425,9.145350827562527,0.010299122853267872,0.039369422194956635,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dhs-27,-3.152637034624268,4.324140627302362,9.133578924707946,0.010336899028588309,0.03944932878432659,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pid-1,-2.2268230525456714,6.61628079099289,9.133188996391379,0.010338153093886169,0.03944932878432659,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T04F8.6,-2.6330092009315447,4.63022140337302,9.126561379360679,0.010359495803249758,0.03950767996461312,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tufm-2,-1.964833170209279,6.907612608808727,9.11560653356935,0.010394886880937829,0.03957565577997432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ntl-4,-1.6395545362610577,7.478524582908733,9.103962138760371,0.010432661381963792,0.03969396629536224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T25B9.8,-2.192075919262263,5.645417044085366,9.08986101280802,0.010478621508813646,0.039800988882529774,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
egrh-3,-1.855816059712432,5.392629973282189,9.082307139553345,0.010503339792965279,0.039846778331359856,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyk-7,-2.223242791429672,7.297726633190078,9.074731759343322,0.01052819723738788,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ogdh-1,-2.479218388346632,7.94722962673219,9.074679544335854,0.010528368812438444,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F39B2.5,-2.361567984123025,5.971457459495737,9.074559712644454,0.010528762583839921,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tbcb-1,-1.9924385804040468,7.068245051903521,9.070048750331035,0.010543598359742778,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
smgl-1,-2.3282292060979155,6.527235490651132,9.069907256967973,0.010544064103858795,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y51F10.2,-3.0986934274948212,9.779338235580525,9.0698022585225,0.010544409735741658,0.039863608086078334,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK546.5,-1.5489852517394327,6.424723275631665,9.067404345850418,0.010552306761240915,0.03987037664591547,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C17H11.2,-2.1103467830581955,5.681102905717556,9.056203303895668,0.010589287166792138,0.03996020061760626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y59C2A.2,-1.6971791604915443,5.274606579605522,9.036569857099336,0.010654475078437848,0.04014025838841356,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C06A5.8,-2.7558638426581314,6.010451639062797,9.01590949846108,0.010723582050662131,0.04029619894849745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-19,-2.7268502196838607,6.114394484641963,9.015142445780953,0.010726157887166712,0.04029619894849745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0250.5,-1.8185523101107304,6.14468271140906,9.008910700018816,0.010747111638792502,0.04034956405386788,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rga-1,-2.4356872440053463,4.504684828343095,8.997911263236896,0.010784213793149788,0.040384847752772075,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cox-16,-2.004414953712308,6.520483331901283,8.98966187668341,0.010812138493739737,0.04042844702053191,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T13F2.2,-1.7227973066871352,7.330195402488606,8.98929569695651,0.010813380002508227,0.04042844702053191,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cra-1,-2.1523080322211965,7.240676894510643,8.987222456045897,0.010820412350271006,0.04042844702053191,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pdpr-1,-2.302039343425641,7.307758196078222,8.982141763546622,0.01083766857017014,0.04045179255624147,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ipla-1,-1.543683478390358,6.780518281865477,8.980723013613078,0.010842493027021378,0.04045179255624147,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
copb-1,-1.7939367198629785,7.10514481607417,8.961989453251771,0.010906433590424798,0.040572643963023104,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C24H12.4,-2.9848141641504475,5.019695400360038,8.949814675492627,0.010948225446086934,0.04059112091851311,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C05D11.1,-1.63887377831332,7.7629410288891805,8.935447675497366,0.010997784612782488,0.0407055191252023,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K07F5.14,-2.359435103710575,6.537775187672016,8.922538708717902,0.011042539133512984,0.04082681998584089,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y54F10AR.1,-2.3390342097699093,5.954862368260216,8.917956125403538,0.011058478063536673,0.040837558414497134,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T09B4.2,-1.8266002970872302,6.321965106390243,8.910938238667132,0.011082939762074018,0.04088164616191032,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
taco-1,-2.3338902207343337,5.253291371271631,8.898201313362565,0.011127498405939804,0.0409390767679647,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tag-322,-1.7898178169250245,6.2751715808402055,8.897527700208904,0.011129860815306683,0.0409390767679647,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C26B2.7,-1.7032065467010533,6.353269637393563,8.892959701587424,0.011145896664282725,0.040958862007311095,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K07E3.1,-2.3399307758130217,4.442073837291567,8.886814004115438,0.011167513823319552,0.04098563642324817,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y50D7A.8,-2.351544282777941,5.268521969178586,8.867529622777386,0.011235666008007718,0.04116141260643372,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
chk-2,-2.9210528488466077,3.8495128134747114,8.866099069946245,0.01124074110541757,0.04116141260643372,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y47G6A.21,-2.920899016418662,4.876535062378065,8.855729685751829,0.01127760863521038,0.041227047468806594,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C56E6.2,-1.9416756843398388,5.592790641662379,8.852456199719192,0.011289276742006684,0.04124660763769538,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rab-35,-2.5712540892652713,5.359875794403987,8.847394595654311,0.011307346395536258,0.04128952159757059,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C37A2.7,-2.6863274754475976,5.779668045346741,8.837434154483269,0.011343003940995897,0.04136610308798234,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dnj-4,-2.5886222443512303,5.035121579100537,8.809607783693158,0.011443322174562983,0.04159991674706109,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rabn-5,-1.9750914256263263,5.983677505618494,8.805109667192385,0.011459636242442348,0.0416128837746975,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y40B1B.7,-3.3501246026112175,5.754623953474508,8.8001093171248,0.011477803924406355,0.04163714945344799,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sco-1,-2.142671398257273,5.910493321772776,8.799760313902038,0.011479073214306384,0.04163714945344799,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
clu-1,-2.100215896039439,7.278651476576651,8.787613715153986,0.011523352100536692,0.04172821179390131,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rsd-3,-1.865347164926883,5.779817468866453,8.77102862900838,0.011584135397701142,0.04187863788017207,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK484.3,-1.6793819019982923,6.699817623121602,8.76532040354862,0.01160514276366192,0.041908173176962764,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nol-6,-2.5609730150572076,5.073520591630981,8.750864169126654,0.011658545007733008,0.042031275734670796,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0511.6,-2.358600518919067,6.205547781568298,8.736622772662264,0.011711436161638146,0.0421384587439071,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pptr-2,-1.5746146516909145,7.446375887004681,8.735909825332122,0.01171409138002625,0.0421384587439071,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-38,-1.9694563586694671,6.481506900454011,8.728721546354237,0.011740902128670662,0.042211646474719575,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C55A6.10,-1.9119644721292732,5.628042911903915,8.726390398352384,0.011749612291725721,0.042219713072469585,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lgg-3,-1.9057499713645607,6.298021469178429,8.716958615832993,0.011784931046388114,0.04230701013304455,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
kel-3,-2.572481853763051,6.6854992473380745,8.712717877453738,0.01180085178561926,0.04231068715448004,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ubc-16,-1.7421053342392387,5.469169369225287,8.709546851457178,0.011812773085805812,0.04233018412581018,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-28,-1.5559427189016728,6.244138718239788,8.698477792044368,0.011854497671024058,0.04243312242001978,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
kxd-1,-2.6672935380709513,5.363376864689138,8.693800140012332,0.01187218201975106,0.042473137757235435,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gld-1,-2.541549243287258,9.197140104389158,8.683593693412849,0.011910876277584484,0.042564921300683685,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y54F10AM.5,-1.6204903667215245,6.7089690704265195,8.677019197846654,0.0119358797119489,0.04263094017467964,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
D1007.5,-1.5117177984123924,6.942022351782061,8.674119371753617,0.011946927626142847,0.04264706969441588,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
met-1,-2.1282127363842105,8.323734267692855,8.65634857811075,0.012014894829025027,0.04286625592278929,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hrdl-1,-1.854949020479947,7.9735670896833355,8.626557781513151,0.012129856598147698,0.04315849249553477,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T09A5.15,-2.2349045863154147,4.705655083985781,8.618817791236127,0.012159936226592564,0.043206485353854227,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tam-1,-1.6946730643652819,7.840523984809097,8.61797982170255,0.012163198051827855,0.043206485353854227,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-30,-3.1148248377343397,6.37070225818977,8.602053740021493,0.012225386799544328,0.04340377945308587,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
wdr-23,-1.5569987834043084,7.659527696987629,8.59227541340247,0.012263754728756852,0.04349269669964882,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F53B1.2,-2.1347080609983866,5.943849389040728,8.577943936373606,0.012320244209576073,0.043669312944800316,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-39,-3.296759775551817,4.817997057982413,8.567278104174438,0.012362483602495165,0.04377150511968055,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gmeb-1,-2.5935978894951845,4.2311328346373465,8.563060367239672,0.012379233855509228,0.04380705574125732,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T22D1.3,-1.5248099159971444,7.104341842532215,8.555640399578591,0.012408766186366387,0.043829125547752555,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-1,-3.0052249306001895,5.200040489514773,8.554890407402661,0.012411755847820451,0.043829125547752555,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
enpl-1,-2.615246881948331,9.32861457921125,8.554748297745222,0.012412322428824394,0.043829125547752555,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gtbp-1,-2.3333452521410005,8.24655844734347,8.55292647447513,0.012419588601134264,0.04383107782530033,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-9,-3.504553626464508,5.240136727831158,8.542237355280868,0.012462322023335106,0.04392746832142108,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F53C11.5,-1.7733975400728297,8.249704980501088,8.534240244458115,0.012494406267034545,0.04395257463225676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
evl-20,-2.096221487461069,4.976605640384935,8.50165323518483,0.012626152665541259,0.04424914157451362,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-42,-2.6389179328013865,4.496372066314425,8.496234363564197,0.012648218709531164,0.044278938313420356,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
larp-5,-1.8958961255636606,8.629859298090665,8.487663075885989,0.012683214260123052,0.04430607138157443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nog-1,-2.3951618320005053,6.795308508801485,8.486028869086601,0.012689899446093458,0.04430607138157443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F58A4.2,-3.411609049626738,5.196045679822927,8.462597807519803,0.012786207827556292,0.04457082269413509,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
set-24,-1.547243429374199,6.570598504057974,8.449870841969771,0.012838879358162077,0.04468285891761205,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cdc-48.2,-1.6653116211941217,9.112329237402076,8.44236646233701,0.012870056362738315,0.04475549339756439,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F46B6.6,-1.6535628329666265,5.886701707518532,8.441548630540769,0.012873459427266951,0.04475549339756439,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
uba-1,-1.654342296891841,10.28957628260342,8.431174109881573,0.012916720615523939,0.044881995156336243,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K01G5.5,-1.856091762048463,8.728741052432278,8.404464365574372,0.013028887673304144,0.045175574943708316,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pas-3,-1.5785982607444706,8.719831735412415,8.356453213921476,0.013233402665374793,0.045714754498535466,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
trap-1,-2.327759927584147,7.9511177095852945,8.341334637253222,0.013298583784610409,0.045872756155804696,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F59A2.5,-1.9407864410160012,5.347104912984506,8.34095656151948,0.013300218625047985,0.045872756155804696,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
apn-1,-1.6172442301498053,6.912254945893146,8.325797344203858,0.013365963874586717,0.04604727893175044,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F32D8.4,-2.1058224551589046,4.888513321081557,8.324415139367511,0.013371977462796572,0.04604727893175044,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mop-25.2,-1.653924441494741,6.063981998294617,8.299204635908023,0.013482221642279314,0.04632917110654823,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R04F11.5,-2.820227622606051,5.4554999121168635,8.273975366545429,0.013593619604253341,0.04666285089178237,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gck-3,-2.29782151135732,5.653505595065469,8.23489891103809,0.01376830325391254,0.0470399015932993,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
